liczbaPodzialow,funkcja,bladTrapezow,bladSimpsona,bladCSI
7641,1,2.6693677726563614E-8,4.73232564246473E-15,2.6693676408173772E-8
7641,2,6.561315379904897E-10,6.661338147750939E-16,6.562063670223495E-10
7641,3,3.965849593168258E-10,1.8041124150158794E-15,3.966026951296442E-10
7651,1,2.6623945770243296E-8,9.298117831235686E-16,2.6623934307190567E-8
7651,2,6.544171315958636E-10,6.106226635438361E-16,6.54367060537453E-10
7651,3,3.9555025921345077E-10,2.4980018054066022E-15,3.955371308261846E-10
7661,1,2.6554489607200082E-8,3.858025010572419E-15,2.6554379500831615E-8
7661,2,6.527092200059315E-10,2.220446049250313E-16,6.527677287593292E-10
7661,3,3.9451703015558337E-10,3.885780586188048E-16,3.945779813996353E-10
7671,1,2.648529615068007E-8,1.3739009929736312E-15,2.6485334619907874E-8
7671,2,6.510087469102643E-10,1.8318679906315083E-15,6.510667005521498E-10
7671,3,3.9349018488010756E-10,1.1934897514720433E-15,3.934969849961334E-10
7681,1,2.641638009726055E-8,5.689893001203927E-16,2.641631349775686E-8
7681,2,6.49314213507779E-10,4.996003610813204E-16,6.493812154673151E-10
7681,3,3.92466281695647E-10,5.551115123125783E-17,3.9252065486827803E-10
7691,1,2.6347729054077007E-8,2.5951463200613034E-15,2.6347823062211617E-8
7691,2,6.476278402445246E-10,6.106226635438361E-16,6.475436298281068E-10
7691,3,3.914465140919532E-10,1.1102230246251565E-16,3.913975532565672E-10
7701,1,2.6279346435065243E-8,2.1788126858268697E-15,2.627932696452895E-8
7701,2,6.45946462984881E-10,8.881784197001252E-16,6.4602712068762E-10
7701,3,3.9042941102351847E-10,1.3600232051658168E-15,3.904427614553896E-10
7711,1,2.6211231185513384E-8,1.942890293094024E-16,2.6211134845910422E-8
7711,2,6.44272912797561E-10,3.885780586188048E-16,6.44367226243503E-10
7711,3,3.8941855295959726E-10,6.661338147750939E-16,3.894381206404063E-10
7721,1,2.6143380682519535E-8,2.5951463200613034E-15,2.6143422343638534E-8
7721,2,6.426044141250031E-10,1.7763568394002505E-15,6.425257548237084E-10
7721,3,3.8840874960754945E-10,2.498001805406602E-16,3.883891541711648E-10
7731,1,2.607579203950383E-8,1.4155343563970746E-15,2.6075976294892556E-8
7731,2,6.409450192812471E-10,6.661338147750939E-16,6.410187936012335E-10
7731,3,3.8740699537243017E-10,8.326672684688674E-17,3.8742078989351114E-10
7741,1,2.6008464090732097E-8,2.3592239273284576E-16,2.6008546233358132E-8
7741,2,6.392892881734724E-10,1.7763568394002505E-15,6.392139595412516E-10
7741,3,3.8640529664846213E-10,1.1102230246251565E-16,3.8634992427510895E-10
7751,1,2.5941397224782392E-8,1.8457457784393227E-15,2.5941389286687766E-8
7751,2,6.376384975581573E-10,9.43689570931383E-16,6.375367456179504E-10
7751,3,3.854088159727098E-10,1.1102230246251565E-15,3.8533698454301657E-10
7761,1,2.587459185798835E-8,1.0408340855860843E-15,2.5874617032295433E-8
7761,2,6.359976989500638E-10,6.661338147750939E-16,6.360686422013373E-10
7761,3,3.8441616556639246E-10,1.4988010832439613E-15,3.8443215277794707E-10
7771,1,2.5808039899599677E-8,5.134781488891349E-16,2.5807998876858917E-8
7771,2,6.343623959459421E-10,3.885780586188048E-16,6.3433525099299E-10
7771,3,3.8342751196296376E-10,1.2212453270876722E-15,3.8343372921190166E-10
7781,1,2.5741748205243553E-8,9.71445146547012E-17,2.5741709902549204E-8
7781,2,6.327318113896752E-10,9.43689570931383E-16,6.327329216126998E-10
7781,3,3.824432159849067E-10,9.71445146547012E-16,3.8244465927483873E-10
7791,1,2.5675707227001965E-8,8.326672684688674E-17,2.5675691600612893E-8
7791,2,6.311092759503367E-10,1.27675647831893E-15,6.311042799467259E-10
7791,3,3.8146158454210877E-10,5.828670879282072E-16,3.814680238356516E-10
7801,1,2.5609925111136356E-8,3.5110803153770576E-15,2.5609968618001133E-8
7801,2,6.294929577599362E-10,2.220446049250313E-16,6.295520216248462E-10
7801,3,3.804855597255852E-10,1.0547118733938987E-15,3.8049313699772824E-10
7811,1,2.5544392601162258E-8,9.71445146547012E-17,2.5544439591351775E-8
7811,2,6.27881524550844E-10,6.106226635438361E-16,6.279529118913274E-10
7811,3,3.7951181086626207E-10,1.915134717478395E-15,3.795276592999386E-10
7821,1,2.547910768480044E-8,1.0269562977782698E-15,2.547909686012595E-8
7821,2,6.262767526798996E-10,3.3306690738754696E-15,6.264198604277738E-10
7821,3,3.785432800551547E-10,6.38378239159465E-16,3.7860892199148566E-10
7831,1,2.54140793548574E-8,2.5673907444456745E-15,2.541410795697807E-8
7831,2,6.24677476412927E-10,8.881784197001252E-16,6.246336781146056E-10
7831,3,3.775750267998035E-10,4.163336342344337E-16,3.7757513782210594E-10
7841,1,2.5349295162957475E-8,1.6792123247455493E-15,2.534938306486545E-8
7841,2,6.23085527617917E-10,1.0547118733938987E-15,6.230962412701047E-10
7841,3,3.766132128379951E-10,7.771561172376096E-16,3.766111311698239E-10
7851,1,2.528476387986256E-8,1.5404344466674047E-15,2.5284733889963107E-8
7851,2,6.215001291387523E-10,4.996003610813204E-16,6.215005177168109E-10
7851,3,3.756526201215138E-10,1.942890293094024E-15,3.756481514738397E-10
7861,1,2.522047470865374E-8,1.6375789613221059E-15,2.5220477289922272E-8
7861,2,6.199197821743496E-10,1.3877787807814457E-15,6.19863216311245E-10
7861,3,3.7469868874318024E-10,1.8318679906315083E-15,3.746854493336116E-10
7871,1,2.5156429148132098E-8,5.245803791353865E-15,2.515640476485892E-8
7871,2,6.183457634811873E-10,4.996003610813204E-16,6.183417666782987E-10
7871,3,3.737474219001058E-10,2.3869795029440866E-15,3.7374892070118904E-10
7881,1,2.509262823913172E-8,2.498001805406602E-16,2.5092568273210603E-8
7881,2,6.167776844812067E-10,8.881784197001252E-16,6.167695243419757E-10
7881,3,3.728000130820419E-10,6.938893903907228E-16,3.7280573073061873E-10
7891,1,2.5029072606153058E-8,7.632783294297951E-16,2.5029096156758968E-8
7891,2,6.152152676186518E-10,3.2751579226442118E-15,6.151646969598801E-10
7891,3,3.7185740597855954E-10,2.220446049250313E-16,3.7183203738244686E-10
7901,1,2.4965754186201394E-8,3.982925100842749E-15,2.496568521359599E-8
7901,2,6.136593455607908E-10,8.326672684688674E-16,6.135860708411656E-10
7901,3,3.7091407723011116E-10,5.551115123125783E-17,3.7090269744410875E-10
7911,1,2.4902678877336548E-8,4.3021142204224816E-16,2.4902823941852503E-8
7911,2,6.121079199061796E-10,4.440892098500626E-16,6.120049467206456E-10
7911,3,3.6997763186441546E-10,3.608224830031759E-16,3.699004436086284E-10
7921,1,2.4839840753743125E-8,1.2073675392798577E-15,2.4839659024111782E-8
7921,2,6.105644323461945E-10,4.996003610813204E-16,6.106447569820261E-10
7921,3,3.6904365674494954E-10,1.6653345369377348E-16,3.691039418551867E-10
7931,1,2.4777243548546046E-8,3.2335245592207684E-15,2.4777247614737874E-8
7931,2,6.090260518121227E-10,4.996003610813204E-16,6.089643789231047E-10
7931,3,3.6811348413934297E-10,1.887379141862766E-15,3.680563354091504E-10
7941,1,2.4714877505660482E-8,3.247402347028583E-15,2.4714971874617575E-8
7941,2,6.074912795028808E-10,1.27675647831893E-15,6.074732383787307E-10
7941,3,3.6718592055784427E-10,1.942890293094024E-16,3.671919990289041E-10
7951,1,2.4652749425202458E-8,5.828670879282072E-16,2.4652695246318856E-8
7951,2,6.059643897771139E-10,1.7208456881689926E-15,6.059615587084011E-10
7951,3,3.662633529799564E-10,1.1102230246251565E-16,3.6625955046609704E-10
7961,1,2.4590852298889132E-8,3.0531133177191805E-16,2.459084472161699E-8
7961,2,6.044434397445286E-10,6.106226635438361E-16,6.045321465641962E-10
7961,3,3.653450320051377E-10,9.992007221626409E-16,3.6539768433208053E-10
7971,1,2.4529188902278065E-8,2.6506574712925612E-15,2.4529113878957176E-8
7971,2,6.029283738939739E-10,1.1102230246251565E-15,6.030771437792737E-10
7971,3,3.6442840412043154E-10,8.326672684688674E-16,3.6450553686506737E-10
7981,1,2.4467760026403162E-8,2.8033131371785203E-15,2.4467834452979176E-8
7981,2,6.014183595581812E-10,1.8318679906315083E-15,6.01289407153871E-10
7981,3,3.6351527343825296E-10,1.8318679906315083E-15,3.6344616205497005E-10
7991,1,2.4406559578915576E-8,9.853229343548264E-16,2.4406581006219952E-8
7991,2,5.999139518486629E-10,6.661338147750939E-16,5.998259111628101E-10
7991,3,3.626074718265926E-10,1.4710455076283324E-15,3.6258826496826657E-10
8001,1,2.4345589585972327E-8,4.093947403305265E-15,2.4345381072210515E-8
8001,2,5.98414207075848E-10,1.6653345369377348E-16,5.984798767677546E-10
8001,3,3.616993371480248E-10,1.27675647831893E-15,3.617600663474718E-10
8011,1,2.428484584260371E-8,3.469446951953614E-16,2.4284752681014155E-8
8011,2,5.969217342638444E-10,3.885780586188048E-16,5.97009497393941E-10
8011,3,3.6079705889591196E-10,2.220446049250313E-16,3.60853957825924E-10
8021,1,2.4224327502264664E-8,1.4710455076283324E-15,2.422430314674706E-8
8021,2,5.95434090921998E-10,4.996003610813204E-16,5.955384518863127E-10
8021,3,3.5990091462601015E-10,6.38378239159465E-16,3.599534281750749E-10
8031,1,2.4164043571639482E-8,1.5959455978986625E-15,2.4164085982159023E-8
8031,2,5.939526093179381E-10,8.326672684688674E-16,5.940193337217181E-10
8031,3,3.590020780652736E-10,9.159339953157541E-16,3.590146235854519E-10
8041,1,2.410397487162541E-8,1.304512053934559E-15,2.4103976620226675E-8
8041,2,5.924759571840355E-10,4.996003610813204E-16,5.923954660147501E-10
8041,3,3.5810940324232376E-10,1.582067810090848E-15,3.5805516884757083E-10
8051,1,2.4044134294687325E-8,2.914335439641036E-16,2.404419599533192E-8
8051,2,5.910072431447588E-10,1.27675647831893E-15,5.908879496807629E-10
8051,3,3.5722233504564826E-10,5.273559366969494E-16,3.571467566132469E-10
8061,1,2.3984516303587888E-8,1.6792123247455493E-15,2.398446133367038E-8
8061,2,5.89539195239297E-10,2.220446049250313E-16,5.894817411977726E-10
8061,3,3.563358219604851E-10,1.1657341758564144E-15,3.563225547953408E-10
8071,1,2.3925118677881052E-8,1.0408340855860843E-15,2.3925004893898816E-8
8071,2,5.880802511626371E-10,1.9984014443252818E-15,5.881538589491697E-10
8071,3,3.554536109895423E-10,2.220446049250313E-16,3.5551248056542306E-10
8081,1,2.3865943638012865E-8,1.0408340855860843E-15,2.3865955794954985E-8
8081,2,5.866243601992949E-10,1.0547118733938987E-15,5.86719450801354E-10
8081,3,3.5457459190979534E-10,6.38378239159465E-16,3.5462766057037243E-10
8091,1,2.3806987672903013E-8,3.7470027081099033E-16,2.3807080778981415E-8
8091,2,5.851768514197886E-10,2.886579864025407E-15,5.850293582909671E-10
8091,3,3.5369890349912225E-10,2.886579864025407E-15,3.536307913165615E-10
8101,1,2.374824814577181E-8,1.3739009929736312E-15,2.374823751538635E-8
8101,2,5.837319516643902E-10,1.3877787807814457E-15,5.837285654841651E-10
8101,3,3.528241310224445E-10,0.0,3.5282265997693685E-10
8111,1,2.3689724640285625E-8,5.828670879282072E-16,2.368959020615513E-8
8111,2,5.822938797805932E-10,1.5543122344752192E-15,5.824192794712246E-10
8111,3,3.519564639731243E-10,7.216449660063518E-16,3.5202879500317863E-10
8121,1,2.3631420653646984E-8,2.456368441983159E-15,2.3631396645074076E-8
8121,2,5.808623027014903E-10,1.9984014443252818E-15,5.809158709624285E-10
8121,3,3.510904900139167E-10,2.3869795029440866E-15,3.5114583463169424E-10
8131,1,2.3573328650217107E-8,7.494005416219807E-16,2.3573433677315236E-8
8131,2,5.794338342468563E-10,1.6653345369377348E-16,5.793521773433952E-10
8131,3,3.502284573464465E-10,9.992007221626409E-16,3.501675893691214E-10
8141,1,2.351545201617622E-8,1.3739009929736312E-15,2.3515289743203382E-8
8141,2,5.780114720188578E-10,1.9984014443252818E-15,5.780184109127617E-10
8141,3,3.4936781245775705E-10,2.7755575615628914E-16,3.493714206825871E-10
8151,1,2.3457788531078272E-8,6.938893903907228E-17,2.3457705583540545E-8
8151,2,5.765924404599332E-10,1.8318679906315083E-15,5.76692249509847E-10
8151,3,3.4850972108202427E-10,4.440892098500626E-16,3.4856401098792844E-10
8161,1,2.3400336238155184E-8,1.5265566588595902E-15,2.340027574487813E-8
8161,2,5.751813469956346E-10,1.3322676295501878E-15,5.752611165199539E-10
8161,3,3.4765615386511683E-10,1.1102230246251565E-15,3.477152454856025E-10
8171,1,2.334309066875928E-8,5.134781488891349E-16,2.3343155214350375E-8
8171,2,5.737742503342247E-10,1.6653345369377348E-16,5.736676689238607E-10
8171,3,3.4680536220577096E-10,4.996003610813204E-16,3.467338638429851E-10
8181,1,2.32860624810316E-8,2.3592239273284576E-15,2.328618922686765E-8
8181,2,5.723711504757034E-10,4.440892098500626E-16,5.722479712311213E-10
8181,3,3.459602881950019E-10,7.216449660063518E-16,3.458851260962348E-10
8191,1,2.322924053110853E-8,8.187894806610529E-16,2.3229211137953953E-8
8191,2,5.709739903103639E-10,5.551115123125783E-17,5.70974489910725E-10
8191,3,3.451149366284767E-10,4.163336342344337E-16,3.451160190959257E-10
8201,1,2.317262293161093E-8,7.494005416219807E-16,2.3172681357097602E-8
8201,2,5.695831029051135E-10,2.7755575615628914E-16,5.69474245537549E-10
8201,3,3.442756357774357E-10,8.326672684688674E-16,3.44197337298624E-10
8211,1,2.3116214484253383E-8,7.91033905045424E-16,2.3116387498633983E-8
8211,2,5.681974335480788E-10,1.7208456881689926E-15,5.68130986700055E-10
8211,3,3.4343433652495037E-10,1.942890293094024E-16,3.4337022114527826E-10
8221,1,2.3060013260023382E-8,4.1772141301521515E-15,2.3060014259224104E-8
8221,2,5.668142066816984E-10,4.440892098500626E-16,5.668422398130701E-10
8221,3,3.425998928996421E-10,1.582067810090848E-15,3.425970618309293E-10
8231,1,2.300401487353998E-8,7.494005416219807E-16,2.3004040033969275E-8
8231,2,5.654397505772124E-10,1.4988010832439613E-15,5.654918755482186E-10
8231,3,3.4176955709952495E-10,9.43689570931383E-16,3.4179287178304207E-10
8241,1,2.2948219588481145E-8,8.326672684688674E-17,2.2948190264715507E-8
8241,2,5.640683475860442E-10,1.7208456881689926E-15,5.640933276040982E-10
8241,3,3.409406368337642E-10,7.216449660063518E-16,3.409419135902425E-10
8251,1,2.2892629319981594E-8,1.5404344466674047E-15,2.289257641785447E-8
8251,2,5.627018295761843E-10,1.8318679906315083E-15,5.62775936963078E-10
8251,3,3.401139647696283E-10,8.326672684688674E-16,3.401317005824467E-10
8261,1,2.2837237753647877E-8,2.5951463200613034E-15,2.2837356478122572E-8
8261,2,5.613398634807254E-10,3.885780586188048E-16,5.612792453035809E-10
8261,3,3.392917613531665E-10,1.6653345369377348E-16,3.3923358566667616E-10
8271,1,2.2782049413638816E-8,1.942890293094024E-16,2.2781916936276403E-8
8271,2,5.599834485003896E-10,2.7755575615628914E-16,5.601284991385569E-10
8271,3,3.3847133429354415E-10,1.1102230246251565E-16,3.3854749559303343E-10
8281,1,2.2727060858263037E-8,1.1796119636642288E-15,2.2726950793527934E-8
8281,2,5.586321960571183E-10,3.885780586188048E-16,5.587077467339441E-10
8281,3,3.3765337748015156E-10,1.942890293094024E-15,3.3771269114524216E-10
8291,1,2.2672268507051285E-8,4.163336342344337E-17,2.26722432217219E-8
8291,2,5.572839412160135E-10,7.216449660063518E-16,5.572887706861707E-10
8291,3,3.36839028891589E-10,1.609823385706477E-15,3.3684335876138505E-10
8301,1,2.261767804989656E-8,3.1780134079895106E-15,2.261765533195792E-8
8301,2,5.559428473134176E-10,1.27675647831893E-15,5.559082638662005E-10
8301,3,3.3603017590699835E-10,8.604228440844963E-16,3.3603142490790106E-10
8311,1,2.2563284116094984E-8,4.579669976578771E-16,2.2563150486876182E-8
8311,2,5.546048620352906E-10,6.661338147750939E-16,5.547505232961214E-10
8311,3,3.3522107312222715E-10,2.1649348980190553E-15,3.3529667931020413E-10
8321,1,2.2509084415811564E-8,3.191891195797325E-16,2.2509127700631737E-8
8321,2,5.532737601399162E-10,4.996003610813204E-16,5.532728719614965E-10
8321,3,3.344174104302766E-10,7.494005416219807E-16,3.344204357880187E-10
8331,1,2.2455077602900886E-8,3.2890357104520263E-15,2.245496824593296E-8
8331,2,5.519464885139769E-10,1.1657341758564144E-15,5.520411350268262E-10
8331,3,3.336138032494773E-10,6.38378239159465E-16,3.336700360456746E-10
8341,1,2.2401267452121232E-8,2.192690473634684E-15,2.2401351690293225E-8
8341,2,5.506233802243798E-10,1.1102230246251565E-15,5.50476997318583E-10
8341,3,3.3281433164944474E-10,1.1102230246251565E-16,3.3273636623754044E-10
8351,1,2.234765106301495E-8,7.91033905045424E-16,2.2347566602798352E-8
8351,2,5.493054899829986E-10,1.7208456881689926E-15,5.494398824801294E-10
8351,3,3.320170527398858E-10,2.914335439641036E-15,3.3208780170213004E-10
8361,1,2.2294224175101185E-8,1.9012569296705806E-15,2.2294339069306446E-8
8361,2,5.479921516560182E-10,1.942890293094024E-15,5.478550946236282E-10
8361,3,3.3122332654400566E-10,5.551115123125783E-17,3.3114413988677427E-10
8371,1,2.22409886480035E-8,1.457167719820518E-15,2.2241004066225756E-8
8371,2,5.466851971114295E-10,8.326672684688674E-16,5.468375197104081E-10
8371,3,3.304345685961607E-10,1.942890293094024E-15,3.3051084091795246E-10
8381,1,2.2187946410734405E-8,1.6514567491299204E-15,2.2187927301020594E-8
8381,2,5.453780760333871E-10,1.1657341758564144E-15,5.453230089713657E-10
8381,3,3.2964597718176947E-10,2.220446049250313E-16,3.296332373725619E-10
8391,1,2.213509706083805E-8,1.5126788710517758E-15,2.213513231041908E-8
8391,2,5.440802253176003E-10,6.106226635438361E-16,5.43989187029581E-10
8391,3,3.2886099399220825E-10,3.3306690738754696E-16,3.2883967771013545E-10
8401,1,2.2082431744285813E-8,5.967448757360216E-16,2.2082553480240463E-8
8401,2,5.427867044716095E-10,3.885780586188048E-16,5.427204241570394E-10
8401,3,3.280782867598475E-10,0.0,3.2802130456310863E-10
8411,1,2.202995139088948E-8,1.8041124150158794E-16,2.2029961216363247E-8
8411,2,5.414965142946926E-10,2.609024107869118E-15,5.415392578811407E-10
8411,3,3.2729752241777987E-10,1.5543122344752192E-15,3.2729144394672005E-10
8421,1,2.197766243994259E-8,1.4155343563970746E-15,2.1977617420398943E-8
8421,2,5.402118752328988E-10,1.0547118733938987E-15,5.401953329098319E-10
8421,3,3.265209214120546E-10,1.1934897514720433E-15,3.2652086590090335E-10
8431,1,2.1925559229307723E-8,6.938893903907228E-16,2.192556405877788E-8
8431,2,5.389294566171543E-10,1.3322676295501878E-15,5.388347545931538E-10
8431,3,3.257479008755837E-10,1.2212453270876722E-15,3.2573274633129756E-10
8441,1,2.1873637512381805E-8,2.5118795932144167E-15,2.187359873784267E-8
8441,2,5.376547540514309E-10,1.7208456881689926E-15,5.376312173233089E-10
8441,3,3.2497285418209287E-10,5.828670879282072E-16,3.249796542981187E-10
8451,1,2.1821900980656395E-8,8.604228440844963E-16,2.1821938062105417E-8
8451,2,5.363821609094543E-10,7.216449660063518E-16,5.363147148607084E-10
8451,3,3.2420902074115077E-10,1.4432899320127035E-15,3.241493740091528E-10
8461,1,2.1770351202321514E-8,4.579669976578771E-16,2.1770369312834603E-8
8461,2,5.351169507505915E-10,1.609823385706477E-15,5.350324627784175E-10
8461,3,3.2344255052052517E-10,2.9976021664879227E-15,3.2343042133398114E-10
8471,1,2.1718983111984613E-8,7.632783294297951E-16,2.1718886161758988E-8
8471,2,5.338531838816607E-10,1.1102230246251565E-15,5.338213759920052E-10
8471,3,3.226769684783193E-10,6.661338147750939E-16,3.2268598904039436E-10
8481,1,2.1667792782231743E-8,3.1225022567582528E-15,2.166773474532313E-8
8481,2,5.325940244382821E-10,1.4988010832439613E-15,5.325248020326967E-10
8481,3,3.2191682652893405E-10,4.718447854656915E-16,3.2189784171521296E-10
8491,1,2.1616788997702585E-8,1.8041124150158794E-16,2.1616850337524696E-8
8491,2,5.313409712215389E-10,4.440892098500626E-16,5.312529860468373E-10
8491,3,3.2115907155905177E-10,1.304512053934559E-15,3.21098397870756E-10
8501,1,2.156596176638992E-8,3.1780134079895106E-15,2.1565936508816108E-8
8501,2,5.300919703188356E-10,2.7755575615628914E-16,5.301201144725098E-10
8501,3,3.2040389785770174E-10,3.497202527569243E-15,3.2040425868018474E-10
8511,1,2.151531248995031E-8,2.8727020762175925E-15,2.151521197313322E-8
8511,2,5.288459115071475E-10,1.1102230246251565E-15,5.289487181592278E-10
8511,3,3.1965038949088864E-10,6.661338147750939E-16,3.1971203462433095E-10
8521,1,2.14648438606746E-8,1.0824674490095276E-15,2.146485802989595E-8
8521,2,5.27606458522456E-10,4.996003610813204E-16,5.275123116099678E-10
8521,3,3.1890276530610606E-10,1.6653345369377348E-15,3.1888053309003794E-10
8531,1,2.1414550216425354E-8,1.7069679003611782E-15,2.141463031901658E-8
8531,2,5.263708913183507E-10,1.942890293094024E-15,5.263141034106411E-10
8531,3,3.181517549410984E-10,2.220446049250313E-16,3.181331587054359E-10
8541,1,2.1364432140069667E-8,8.049116928532385E-16,2.13643615298853E-8
8541,2,5.251392098948315E-10,2.4980018054066022E-15,5.252399626343163E-10
8541,3,3.174108753611904E-10,7.771561172376096E-16,3.1746427708867486E-10
8551,1,2.131449575171196E-8,3.4555691641457997E-15,2.131444523656434E-8
8551,2,5.239092493170006E-10,5.551115123125783E-17,5.238059430645592E-10
8551,3,3.1666741451275016E-10,1.887379141862766E-15,3.166549245037231E-10
8561,1,2.1264728561343205E-8,3.7470027081099033E-16,2.1264715016622304E-8
8561,2,5.226866162111321E-10,1.7208456881689926E-15,5.227583366185229E-10
8561,3,3.159290606902232E-10,1.0547118733938987E-15,3.1593713756272734E-10
8571,1,2.121513907604733E-8,8.743006318923108E-16,2.121509082297912E-8
8571,2,5.214683129750597E-10,1.5543122344752192E-15,5.214706444434114E-10
8571,3,3.1519176157956963E-10,1.7208456881689926E-15,3.1519162280169155E-10
8581,1,2.1165719260585192E-8,2.498001805406602E-16,2.1165830449421108E-8
8581,2,5.202552832983542E-10,2.220446049250313E-16,5.201387653919198E-10
8581,3,3.1445515635830645E-10,1.4432899320127035E-15,3.143687810069906E-10
8591,1,2.1116477066929207E-8,1.304512053934559E-15,2.111652433467448E-8
8591,2,5.190440854896394E-10,2.7755575615628914E-16,5.191037044660618E-10
8591,3,3.1372895947789914E-10,3.83026943495679E-15,3.137421988874678E-10
8601,1,2.1067399894048044E-8,1.6375789613221059E-15,2.10673330169886E-8
8601,2,5.178381057291404E-10,2.220446049250313E-16,5.17919873654904E-10
8601,3,3.129956571701342E-10,1.3600232051658168E-15,3.1302091474394445E-10
8611,1,2.1018497095570687E-8,4.0245584642661925E-16,2.1018590118382363E-8
8611,2,5.166350680596565E-10,0.0,5.165071148560685E-10
8611,3,3.122707092906296E-10,1.609823385706477E-15,3.1219421492423294E-10
8621,1,2.096976244037041E-8,2.4702462297909733E-15,2.096978415910833E-8
8621,2,5.15437137416086E-10,5.551115123125783E-17,5.154033866361374E-10
8621,3,3.1154442914349545E-10,2.7755575615628914E-17,3.115498414807405E-10
8631,1,2.0921201812629242E-8,7.355227538141662E-16,2.0921373550253364E-8
8631,2,5.142432035754041E-10,3.164135620181696E-15,5.141431724808854E-10
8631,3,3.108259483131093E-10,1.1657341758564144E-15,3.1076496931348174E-10
8641,1,2.087280480400633E-8,6.938893903907228E-17,2.0872889222589563E-8
8641,2,5.130527114260985E-10,2.220446049250313E-16,5.129204838638657E-10
8641,3,3.101056911258837E-10,1.4432899320127035E-15,3.1002481137853977E-10
8651,1,2.0824578325639997E-8,1.3877787807814457E-16,2.0824745733394323E-8
8651,2,5.118683255034284E-10,5.551115123125783E-17,5.117041790292376E-10
8651,3,3.093917899654741E-10,1.970645868709653E-15,3.093134637310868E-10
8661,1,2.0776516632126096E-8,2.67841304690819E-15,2.0776416281842458E-8
8661,2,5.106873257609834E-10,6.661338147750939E-16,5.107528844305875E-10
8661,3,3.0867455813599065E-10,7.771561172376096E-16,3.0873900658257014E-10
8671,1,2.0728623387200606E-8,4.163336342344337E-16,2.0728606636710722E-8
8671,2,5.095104338437295E-10,1.0547118733938987E-15,5.096101318713409E-10
8671,3,3.0796490357865025E-10,4.440892098500626E-16,3.079738408739985E-10
8681,1,2.0680895079783213E-8,1.9290125052862095E-15,2.0680933437988713E-8
8681,2,5.08336983617852E-10,1.7763568394002505E-15,5.084087040252427E-10
8681,3,3.072542775761633E-10,1.6653345369377348E-16,3.0726357569399454E-10
8691,1,2.0633328212671387E-8,3.0531133177191805E-16,2.0633353275956168E-8
8691,2,5.071686404178877E-10,1.4988010832439613E-15,5.07119513049048E-10
8691,3,3.065488973774677E-10,3.3306690738754696E-15,3.0655039617855095E-10
8701,1,2.0585930723959756E-8,8.326672684688674E-17,2.0585853494070605E-8
8701,2,5.060021845970653E-10,4.996003610813204E-16,5.060594165939847E-10
8701,3,3.0584337840089404E-10,4.385380947269368E-15,3.058708286651779E-10
8711,1,2.0538694037175453E-8,1.6514567491299204E-15,2.0538660466806746E-8
8711,2,5.04841057846761E-10,4.440892098500626E-16,5.049083373620533E-10
8711,3,3.051409402932137E-10,1.1379786002407855E-15,3.0515168170097695E-10
8721,1,2.0491616486983943E-8,1.1379786002407855E-15,2.0491644631137618E-8
8721,2,5.03683816877043E-10,6.106226635438361E-16,5.035821759591386E-10
8721,3,3.044428320553294E-10,1.1102230246251565E-16,3.043740537389539E-10
8731,1,2.0444707815592267E-8,2.400857290751901E-15,2.0444751586135013E-8
8731,2,5.025304616879112E-10,6.661338147750939E-16,5.026334903845964E-10
8731,3,3.0374588955162096E-10,1.27675647831893E-15,3.037632090308051E-10
8741,1,2.0397952493755866E-8,1.762479051592436E-15,2.039800342523712E-8
8741,2,5.013819359689364E-10,1.4988010832439613E-15,5.012742443355478E-10
8741,3,3.0304975195960537E-10,2.192690473634684E-15,3.0297653275113134E-10
8751,1,2.0351361443293747E-8,1.0269562977782698E-15,2.0351252821848576E-8
8751,2,5.002361858075233E-10,2.220446049250313E-16,5.002160352596263E-10
8751,3,3.023587491490787E-10,5.551115123125783E-16,3.0236491088686535E-10
8761,1,2.0304926282022073E-8,2.8727020762175925E-15,2.030492421423169E-8
8761,2,4.990968194285017E-10,1.7763568394002505E-15,4.990114987890593E-10
8761,3,3.016701333180549E-10,1.304512053934559E-15,3.016502048147629E-10
8771,1,2.0258655974991768E-8,7.632783294297951E-16,2.0258619476409834E-8
8771,2,4.979576195829338E-10,6.106226635438361E-16,4.978945034039839E-10
8771,3,3.0098204484296787E-10,1.1102230246251565E-16,3.009650584306911E-10
8781,1,2.021253850403859E-8,1.3183898417423734E-15,2.0212610057912528E-8
8781,2,4.968260802762359E-10,6.661338147750939E-16,4.967281586054639E-10
8781,3,3.0029490005745174E-10,0.0,3.0023578068139045E-10
8791,1,2.016658254277992E-8,1.8041124150158794E-15,2.0166421782485955E-8
8791,2,4.956938748357231E-10,1.6653345369377348E-16,4.958441435221062E-10
8791,3,2.9961208514173165E-10,3.0531133177191805E-15,2.996991821380135E-10
8801,1,2.0120778626564473E-8,9.71445146547012E-16,2.012081548596889E-8
8801,2,4.945685527779631E-10,1.0547118733938987E-15,4.945069909112476E-10
8801,3,2.9893387765156376E-10,6.106226635438361E-16,2.989160308164429E-10
8811,1,2.0075131529351253E-8,9.575673587391975E-16,2.0075212409098597E-8
8811,2,4.934475050788478E-10,8.881784197001252E-16,4.933411457130887E-10
8811,3,2.9825578118369833E-10,1.27675647831893E-15,2.9819433033928533E-10
8821,1,2.0029641056851233E-8,1.5126788710517758E-15,2.002968349512635E-8
8821,2,4.923292329372941E-10,2.7755575615628914E-16,4.921821838976825E-10
